1.850000000000000000e+03,2.876833177741868326e+02,2.880474710324013472e+02,2.873191645159725454e+02
1.851000000000000000e+03,2.877420949926668641e+02,2.882134269511506659e+02,2.872707630341831759e+02
1.852000000000000000e+03,2.877617123047355108e+02,2.882633515298434759e+02,2.872600730796278299e+02
1.853000000000000000e+03,2.875887166821979690e+02,2.879560075904368546e+02,2.872214257739593108e+02
1.854000000000000000e+03,2.874925284241840586e+02,2.878107180974298558e+02,2.871743387509380909e+02
1.855000000000000000e+03,2.875885914658193201e+02,2.879001197440007900e+02,2.872770631876380776e+02
1.856000000000000000e+03,2.876237079780205477e+02,2.880413483423392904e+02,2.872060676137020323e+02
1.857000000000000000e+03,2.875947228287175221e+02,2.879701091855016557e+02,2.872193364719330475e+02
1.858000000000000000e+03,2.876121335389237856e+02,2.880529901192480224e+02,2.871712769585996057e+02
1.859000000000000000e+03,2.876367400006122352e+02,2.880779042635463725e+02,2.871955757376784959e+02
1.860000000000000000e+03,2.875113126410165023e+02,2.880266431678617778e+02,2.869959821141712837e+02
1.861000000000000000e+03,2.875320973892571033e+02,2.879825936949851553e+02,2.870816010835292218e+02
1.862000000000000000e+03,2.875425541321548621e+02,2.879358772715974055e+02,2.871492309927125461e+02
1.863000000000000000e+03,2.876603893335765747e+02,2.881161682092809997e+02,2.872046104578726613e+02
1.864000000000000000e+03,2.878123434924755202e+02,2.882750323356508488e+02,2.873496546493005326e+02
1.865000000000000000e+03,2.877241885170475371e+02,2.881464728246826326e+02,2.873019042094124984e+02
1.866000000000000000e+03,2.876413911468622473e+02,2.880442836503331705e+02,2.872384986433916652e+02
1.867000000000000000e+03,2.876519636256556964e+02,2.881419332059733165e+02,2.871619940453383037e+02
1.868000000000000000e+03,2.876080495058902216e+02,2.881327087416158292e+02,2.870833902701645570e+02
1.869000000000000000e+03,2.876548410649909329e+02,2.881202573173812880e+02,2.871894248126005778e+02
1.870000000000000000e+03,2.877005226315532127e+02,2.881543718706839741e+02,2.872466733924229061e+02
1.871000000000000000e+03,2.875190263852227872e+02,2.880280849581469056e+02,2.870099678122989530e+02
1.872000000000000000e+03,2.876828929392031000e+02,2.882155772989332831e+02,2.871502085794727464e+02
1.873000000000000000e+03,2.876138340172503831e+02,2.881072589941476849e+02,2.871204090403534792e+02
1.874000000000000000e+03,2.876793612272745690e+02,2.881006072205851183e+02,2.872581152339645314e+02
1.875000000000000000e+03,2.875202359791460935e+02,2.878638667183820417e+02,2.871766052399102023e+02
1.876000000000000000e+03,2.877429413568146970e+02,2.882360643862892857e+02,2.872498183273402788e+02
1.877000000000000000e+03,2.878377735374864415e+02,2.883008537031440710e+02,2.873746933718289824e+02
1.878000000000000000e+03,2.877049876688355994e+02,2.882709085464155123e+02,2.871390667912561980e+02
1.879000000000000000e+03,2.876927185781765388e+02,2.882163321154935716e+02,2.871691050408593924e+02
1.880000000000000000e+03,2.877321383160963251e+02,2.881805786622667256e+02,2.872836979699264930e+02
1.881000000000000000e+03,2.877393134882949539e+02,2.881548865723788708e+02,2.873237404042108096e+02
1.882000000000000000e+03,2.876621102002896464e+02,2.881565960051167963e+02,2.871676243954627807e+02
1.883000000000000000e+03,2.877373850678014833e+02,2.881551391710590906e+02,2.873196309645439328e+02
1.884000000000000000e+03,2.875162253340846519e+02,2.878327418247945957e+02,2.871997088433747649e+02
1.885000000000000000e+03,2.873504478795754835e+02,2.876925254018970577e+02,2.870083703572541936e+02
1.886000000000000000e+03,2.875592788886769995e+02,2.880614165618012521e+02,2.870571412155528606e+02
1.887000000000000000e+03,2.875407154646575805e+02,2.880189341133414587e+02,2.870624968159739296e+02
1.888000000000000000e+03,2.874851400832563399e+02,2.879172764065630190e+02,2.870530037599497177e+02
1.889000000000000000e+03,2.875498691211377036e+02,2.880569770585293554e+02,2.870427611837463360e+02
1.890000000000000000e+03,2.875565216209430446e+02,2.879335015481056530e+02,2.871795416937802656e+02
1.891000000000000000e+03,2.875827789315355290e+02,2.879606313551398671e+02,2.872049265079311908e+02
1.892000000000000000e+03,2.877525082835421131e+02,2.881021381456959602e+02,2.874028784213882659e+02
1.893000000000000000e+03,2.876788570250524799e+02,2.880679923062868397e+02,2.872897217438176654e+02
1.894000000000000000e+03,2.874760709334207149e+02,2.877557546615494743e+02,2.871963872052923534e+02
1.895000000000000000e+03,2.875672556331194869e+02,2.878204165374793888e+02,2.873140947287595282e+02
