1.850000000000000000e+03,2.868968256566927835e+02,2.876226789277600915e+02,2.861709723856256460e+02
1.851000000000000000e+03,2.870242341073051762e+02,2.877420760384873120e+02,2.863063921761227562e+02
1.852000000000000000e+03,2.870330749973357456e+02,2.878615690888087215e+02,2.862045809058628834e+02
1.853000000000000000e+03,2.870533686845716943e+02,2.877163029524906506e+02,2.863904344166526243e+02
1.854000000000000000e+03,2.870580451840788783e+02,2.876121406763041932e+02,2.865039496918532222e+02
1.855000000000000000e+03,2.869687655150815999e+02,2.876699107056779781e+02,2.862676203244849376e+02
1.856000000000000000e+03,2.871365837283780706e+02,2.879656964543185040e+02,2.863074710024375804e+02
1.857000000000000000e+03,2.871142103208795220e+02,2.878771862749620141e+02,2.863512343667972004e+02
1.858000000000000000e+03,2.872005755074661693e+02,2.879645591511287535e+02,2.864365918638035851e+02
1.859000000000000000e+03,2.871569512871744223e+02,2.879918996625251566e+02,2.863220029118236312e+02
1.860000000000000000e+03,2.873220957002561704e+02,2.882699695555659787e+02,2.863742218449464190e+02
1.861000000000000000e+03,2.874105022585847564e+02,2.882215061662640210e+02,2.865994983509053782e+02
1.862000000000000000e+03,2.871020583654363350e+02,2.878199646735033639e+02,2.863841520573694197e+02
1.863000000000000000e+03,2.870836764156156846e+02,2.877997691461300747e+02,2.863675836851012946e+02
1.864000000000000000e+03,2.872044711357257256e+02,2.880018865429909738e+02,2.864070557284606480e+02
1.865000000000000000e+03,2.872257497384375142e+02,2.880465247164866582e+02,2.864049747603883702e+02
1.866000000000000000e+03,2.872154220952255628e+02,2.880436392135728738e+02,2.863872049768781380e+02
1.867000000000000000e+03,2.871383715524108879e+02,2.880167057530838974e+02,2.862600373517378785e+02
1.868000000000000000e+03,2.871528997894779991e+02,2.880274985451731027e+02,2.862783010337826113e+02
1.869000000000000000e+03,2.870604562758315410e+02,2.878398420204184731e+02,2.862810705312445521e+02
1.870000000000000000e+03,2.871692080820504884e+02,2.879470428753017472e+02,2.863913732887990591e+02
1.871000000000000000e+03,2.872472162899921955e+02,2.879500200503853762e+02,2.865444125295989579e+02
1.872000000000000000e+03,2.872561410118542540e+02,2.879392253257097423e+02,2.865730566979987088e+02
1.873000000000000000e+03,2.872131426596504298e+02,2.879974922914149715e+02,2.864287930278856038e+02
1.874000000000000000e+03,2.870321622470726197e+02,2.877971654816596470e+02,2.862671590124855356e+02
1.875000000000000000e+03,2.871764851568620998e+02,2.880542686075449978e+02,2.862987017061790311e+02
1.876000000000000000e+03,2.872902943088379857e+02,2.881127590410715129e+02,2.864678295766044585e+02
1.877000000000000000e+03,2.872528466183305227e+02,2.880851676741118013e+02,2.864205255625493578e+02
1.878000000000000000e+03,2.872882679902400582e+02,2.881133470545464661e+02,2.864631889259335935e+02
1.879000000000000000e+03,2.872274714376190445e+02,2.880374600720998046e+02,2.864174828031381708e+02
1.880000000000000000e+03,2.871311134400297078e+02,2.878586892275522473e+02,2.864035376525069410e+02
1.881000000000000000e+03,2.871594648653809259e+02,2.878954256539061021e+02,2.864235040768555791e+02
1.882000000000000000e+03,2.872999538927344361e+02,2.880850843893727529e+02,2.865148233960960056e+02
1.883000000000000000e+03,2.870349943529926691e+02,2.878005939958783870e+02,2.862693947101070080e+02
1.884000000000000000e+03,2.868852921561187941e+02,2.875886643900079207e+02,2.861819199222295538e+02
1.885000000000000000e+03,2.868387063402279296e+02,2.874995099713259492e+02,2.861779027091297962e+02
1.886000000000000000e+03,2.867803785225634670e+02,2.875496442028468209e+02,2.860111128422799993e+02
1.887000000000000000e+03,2.869250586470813005e+02,2.876888711511273868e+02,2.861612461430351004e+02
1.888000000000000000e+03,2.871305740230140486e+02,2.878970531303648386e+02,2.863640949156630882e+02
1.889000000000000000e+03,2.868676563272422300e+02,2.875304858064667997e+02,2.862048268480176603e+02
1.890000000000000000e+03,2.869586731275423404e+02,2.877145815811361445e+02,2.862027646739484226e+02
1.891000000000000000e+03,2.870237741659402673e+02,2.877143005817076187e+02,2.863332477501729159e+02
1.892000000000000000e+03,2.868912553286482989e+02,2.874835443788393263e+02,2.862989662784572715e+02
1.893000000000000000e+03,2.869498581613551096e+02,2.876527061890508890e+02,2.862470101336592734e+02
1.894000000000000000e+03,2.869713527130166995e+02,2.877040776765682040e+02,2.862386277494650813e+02
1.895000000000000000e+03,2.870789696343626929e+02,2.876515132544743665e+02,2.865064260142510193e+02
1.896000000000000000e+03,2.869582994778980947e+02,2.877190217360809470e+02,2.861975772197154697e+02
1.897000000000000000e+03,2.868778741415196123e+02,2.875292180438707987e+02,2.862265302391685395e+02
1.898000000000000000e+03,2.870303813048346910e+02,2.876681855813429252e+02,2.863925770283263432e+02
1.899000000000000000e+03,2.869284867952456466e+02,2.875360835939296749e+02,2.863208899965616183e+02
1.900000000000000000e+03,2.870104933805815222e+02,2.877398107873692652e+02,2.862811759737936654e+02
1.901000000000000000e+03,2.870219543821112325e+02,2.876154252724180651e+02,2.864284834918045135e+02
1.902000000000000000e+03,2.868776528840666629e+02,2.874885910723094185e+02,2.862667146958237936e+02
1.903000000000000000e+03,2.867788752269414658e+02,2.872686375056032944e+02,2.862891129482796373e+02
1.904000000000000000e+03,2.869562115935382280e+02,2.874460472900076979e+02,2.864663758970687013e+02
1.905000000000000000e+03,2.868264384769648814e+02,2.873818687138283394e+02,2.862710082401014233e+02
1.906000000000000000e+03,2.869267922772256156e+02,2.876417365111582853e+02,2.862118480432928891e+02
