1.850000000000000000e+03,2.873484037182963107e+02,2.875211099704587809e+02,2.871756974661338404e+02
1.851000000000000000e+03,2.874088704365312310e+02,2.875066216471116149e+02,2.873111192259508471e+02
1.852000000000000000e+03,2.872682465427013767e+02,2.873673971863116776e+02,2.871690958990910190e+02
1.853000000000000000e+03,2.872384360969494423e+02,2.874142064849029907e+02,2.870626657089961213e+02
1.854000000000000000e+03,2.874095241471301847e+02,2.876943672210023806e+02,2.871246810732579888e+02
1.855000000000000000e+03,2.876262521139282171e+02,2.878503677723879832e+02,2.874021364554685078e+02
1.856000000000000000e+03,2.874051738304390824e+02,2.876633075249299623e+02,2.871470401359482025e+02
1.857000000000000000e+03,2.872616943669550551e+02,2.874336374200211139e+02,2.870897513138889963e+02
1.858000000000000000e+03,2.874149012730993604e+02,2.876306418098393465e+02,2.871991607363591470e+02
1.859000000000000000e+03,2.873238861705467571e+02,2.875105487304908820e+02,2.871372236106025184e+02
1.860000000000000000e+03,2.873032244711712906e+02,2.874623397121707171e+02,2.871441092301718072e+02
1.861000000000000000e+03,2.874072076251248404e+02,2.876173833582471957e+02,2.871970318920025420e+02
1.862000000000000000e+03,2.871294998941634162e+02,2.873386995259234595e+02,2.869203002624032024e+02
1.863000000000000000e+03,2.871801397420836111e+02,2.873892188391253057e+02,2.869710606450419164e+02
1.864000000000000000e+03,2.873437630817425656e+02,2.874997161195918238e+02,2.871878100438931938e+02
1.865000000000000000e+03,2.875046512176891724e+02,2.876717638444404770e+02,2.873375385909379247e+02
1.866000000000000000e+03,2.875639105184499158e+02,2.878187486600829743e+02,2.873090723768168004e+02
1.867000000000000000e+03,2.871431231328420495e+02,2.873291195668986120e+02,2.869571266987854870e+02
1.868000000000000000e+03,2.871613224264667110e+02,2.873398919883566123e+02,2.869827528645768666e+02
1.869000000000000000e+03,2.873384911843786540e+02,2.874949022164473149e+02,2.871820801523098794e+02
1.870000000000000000e+03,2.872967272796103089e+02,2.874916296029979890e+02,2.871018249562229130e+02
1.871000000000000000e+03,2.873337828344760396e+02,2.875213252200310308e+02,2.871462404489211053e+02
1.872000000000000000e+03,2.873011235615092573e+02,2.875284021454231151e+02,2.870738449775952859e+02
1.873000000000000000e+03,2.872517547143288539e+02,2.874049938318243562e+02,2.870985155968332947e+02
1.874000000000000000e+03,2.873583785376316087e+02,2.875097748040669785e+02,2.872069822711961251e+02
1.875000000000000000e+03,2.873179021008946847e+02,2.874833342281407909e+02,2.871524699736485218e+02
1.876000000000000000e+03,2.872360010548989635e+02,2.873823412026417827e+02,2.870896609071560306e+02
1.877000000000000000e+03,2.872766842737876232e+02,2.874321926622333763e+02,2.871211758853418132e+02
1.878000000000000000e+03,2.873719414463811859e+02,2.875034018122377120e+02,2.872404810805246029e+02
1.879000000000000000e+03,2.873998634546925928e+02,2.875731943870248983e+02,2.872265325223603440e+02
1.880000000000000000e+03,2.872720616518031989e+02,2.875897397982887469e+02,2.869543835053176508e+02
1.881000000000000000e+03,2.873455045540917467e+02,2.877176620297207705e+02,2.869733470784628366e+02
1.882000000000000000e+03,2.873511194718337265e+02,2.876057019222094482e+02,2.870965370214578343e+02
1.883000000000000000e+03,2.872284158214895342e+02,2.874964802769864605e+02,2.869603513659927216e+02
1.884000000000000000e+03,2.869606698066345984e+02,2.870125316992591138e+02,2.869088079140101399e+02
1.885000000000000000e+03,2.869303190336602256e+02,2.869248961016600674e+02,2.869357419656603838e+02
1.886000000000000000e+03,2.870703093181117538e+02,2.871671946911721989e+02,2.869734239450512518e+02
1.887000000000000000e+03,2.871529929857352954e+02,2.874429666010450433e+02,2.868630193704255475e+02
1.888000000000000000e+03,2.870532194634105849e+02,2.873142298812304603e+02,2.867922090455907096e+02
1.889000000000000000e+03,2.871513270052233793e+02,2.873776024702788732e+02,2.869250515401679422e+02
1.890000000000000000e+03,2.872406765586466122e+02,2.872915281934096470e+02,2.871898249238836343e+02
1.891000000000000000e+03,2.872697093016840313e+02,2.872555520542867384e+02,2.872838665490812673e+02
1.892000000000000000e+03,2.872903151078814403e+02,2.874577441184394502e+02,2.871228860973234873e+02
1.893000000000000000e+03,2.872334528920281969e+02,2.874040057041080445e+02,2.870629000799484061e+02
1.894000000000000000e+03,2.872620943964402045e+02,2.874361935604907217e+02,2.870879952323895168e+02
1.895000000000000000e+03,2.873977201257924321e+02,2.876077597714643730e+02,2.871876804801206617e+02
1.896000000000000000e+03,2.876197330611487359e+02,2.878554935129228056e+02,2.873839726093747799e+02
1.897000000000000000e+03,2.876336513219648623e+02,2.879023245314679684e+02,2.873649781124616425e+02
1.898000000000000000e+03,2.872253222453048238e+02,2.874229334126035837e+02,2.870277110780063481e+02
1.899000000000000000e+03,2.871808250138696508e+02,2.873631096365874669e+02,2.869985403911518347e+02
1.900000000000000000e+03,2.873455685352159321e+02,2.876133060511799044e+02,2.870778310192520166e+02
1.901000000000000000e+03,2.872263654524089134e+02,2.874205476953788434e+02,2.870321832094389265e+02
1.902000000000000000e+03,2.872635515847903207e+02,2.873921272403733269e+02,2.871349759292072576e+02
1.903000000000000000e+03,2.871833002727328221e+02,2.872637451435659273e+02,2.871028554018997170e+02
1.904000000000000000e+03,2.873301386707701681e+02,2.874208733314883375e+02,2.872394040100519419e+02
1.905000000000000000e+03,2.873871608177170174e+02,2.875121609784155794e+02,2.872621606570186259e+02
1.906000000000000000e+03,2.873306357973557397e+02,2.874907139638688705e+02,2.871705576308426089e+02
1.907000000000000000e+03,2.873397333904374591e+02,2.875746205127856001e+02,2.871048462680893181e+02
1.908000000000000000e+03,2.872718319707935279e+02,2.874232221874437414e+02,2.871204417541433145e+02
1.909000000000000000e+03,2.873303708226940785e+02,2.874234564124881217e+02,2.872372852328999784e+02
1.910000000000000000e+03,2.872502844743190167e+02,2.874211052302485996e+02,2.870794637183894338e+02
1.911000000000000000e+03,2.873023176519026833e+02,2.874804596520889959e+02,2.871241756517163140e+02
1.912000000000000000e+03,2.872436311646037552e+02,2.872200772153227604e+02,2.872671851138847501e+02
1.913000000000000000e+03,2.871485863425222647e+02,2.871881730608001249e+02,2.871089996242442908e+02
1.914000000000000000e+03,2.872218118161687812e+02,2.872637734706652282e+02,2.871798501616725048e+02
1.915000000000000000e+03,2.873761458110678291e+02,2.875300431421374583e+02,2.872222484799980293e+02
1.916000000000000000e+03,2.874150672738240360e+02,2.875472860039965326e+02,2.872828485436514256e+02
1.917000000000000000e+03,2.874896566679488501e+02,2.876120705112757037e+02,2.873672428246217123e+02
1.918000000000000000e+03,2.874087102061163250e+02,2.876384582784294821e+02,2.871789621338031111e+02
1.919000000000000000e+03,2.875354930131854871e+02,2.877095754813481108e+02,2.873614105450229772e+02
1.920000000000000000e+03,2.874580917327577367e+02,2.876028393610606031e+02,2.873133441044548704e+02
1.921000000000000000e+03,2.874372920462667480e+02,2.876644048472052759e+02,2.872101792453281064e+02
1.922000000000000000e+03,2.874346516116966654e+02,2.877244974004100868e+02,2.871448058229831872e+02
1.923000000000000000e+03,2.876076626400057421e+02,2.878874870121392746e+02,2.873278382678722096e+02
1.924000000000000000e+03,2.876612757896052699e+02,2.878684103329017603e+02,2.874541412463087795e+02
1.925000000000000000e+03,2.876267953478211439e+02,2.878774895983393094e+02,2.873761010973030352e+02
1.926000000000000000e+03,2.875537340728008644e+02,2.877927977463104412e+02,2.873146703992912876e+02
1.927000000000000000e+03,2.875642198570607775e+02,2.878270900523226032e+02,2.873013496617988380e+02
1.928000000000000000e+03,2.876223131654303984e+02,2.879233767166267057e+02,2.873212496142340342e+02
1.929000000000000000e+03,2.874400950323224038e+02,2.877500631258930071e+02,2.871301269387516868e+02
1.930000000000000000e+03,2.873549418467592886e+02,2.876003180791626050e+02,2.871095656143558585e+02
1.931000000000000000e+03,2.874444649499487241e+02,2.877159802696706379e+02,2.871729496302267535e+02
