1.850000000000000000e+03,2.868620204669971940e+02,2.875359294017514458e+02,2.861881115322427718e+02
1.851000000000000000e+03,2.868485883399468435e+02,2.875730599133972305e+02,2.861241167664964564e+02
1.852000000000000000e+03,2.868341584882310258e+02,2.875119352144431559e+02,2.861563817620188956e+02
1.853000000000000000e+03,2.867360699196239011e+02,2.874771113097535249e+02,2.859950285294941636e+02
1.854000000000000000e+03,2.867868368390929277e+02,2.874926593342880210e+02,2.860810143438977775e+02
1.855000000000000000e+03,2.867458550757202715e+02,2.874701661614206500e+02,2.860215439900198930e+02
1.856000000000000000e+03,2.868118735004063637e+02,2.876357505332936739e+02,2.859879964675190536e+02
1.857000000000000000e+03,2.868231600157333219e+02,2.875940239469631479e+02,2.860522960845034959e+02
1.858000000000000000e+03,2.866692934740954684e+02,2.874498918337879445e+02,2.858886951144028785e+02
1.859000000000000000e+03,2.867804910370180096e+02,2.875386171161424613e+02,2.860223649578935010e+02
1.860000000000000000e+03,2.866782487384589331e+02,2.874524963893647964e+02,2.859040010875531266e+02
1.861000000000000000e+03,2.865909536893030918e+02,2.873779211391545232e+02,2.858039862394516035e+02
1.862000000000000000e+03,2.867089328291952484e+02,2.876062704184752761e+02,2.858115952399152206e+02
1.863000000000000000e+03,2.866587981417148399e+02,2.874018952357816374e+02,2.859157010476478717e+02
1.864000000000000000e+03,2.867808356225193052e+02,2.875457693688694008e+02,2.860159018761693801e+02
1.865000000000000000e+03,2.868408756861774691e+02,2.876387864798516034e+02,2.860429648925035053e+02
1.866000000000000000e+03,2.868568003886068709e+02,2.876856390173068689e+02,2.860279617599069297e+02
1.867000000000000000e+03,2.867243829191883151e+02,2.875334987504397759e+02,2.859152670879367975e+02
1.868000000000000000e+03,2.867603397882581362e+02,2.876622509697565988e+02,2.858584286067597304e+02
1.869000000000000000e+03,2.869797624477234308e+02,2.879312843345924762e+02,2.860282405608544423e+02
1.870000000000000000e+03,2.868460508776556139e+02,2.877714039039136651e+02,2.859206978513974491e+02
1.871000000000000000e+03,2.868590122113535017e+02,2.878149679471446802e+02,2.859030564755622663e+02
1.872000000000000000e+03,2.866338019502285874e+02,2.874612542808179114e+02,2.858063496196393203e+02
1.873000000000000000e+03,2.866708281706985986e+02,2.874298952920211718e+02,2.859117610493760253e+02
